2015-02-09 09:37:15.676485;30;1;23;1;123;53;4081;
2015-02-09 09:37:15.693180;1;1;23;1;123;53;4081;
2015-02-09 09:37:15.709832;1;1;23;1;123;53;4081;
2015-02-09 09:37:15.710095;1;1;1;1;123;53;4081;
2015-02-09 09:37:15.743152;1;1;1;1;123;53;4081;
2015-02-09 09:37:15.759819;24;1;1;1;124;53;4081;
2015-02-09 09:37:15.776506;29;1;23;1;124;53;4081;
2015-02-09 09:37:15.793165;29;1;23;1;124;53;4081;
2015-02-09 09:37:15.809855;29;1;1;1;124;53;4081;
2015-02-09 09:37:15.826492;26;1;1;1;110;52;4081;
2015-02-09 09:37:15.843141;26;1;1;1;110;52;4081;
2015-02-09 09:37:15.859805;26;1;1;1;110;52;4081;
2015-02-09 09:37:15.876470;26;1;1;1;110;52;4081;
2015-02-09 09:37:15.893162;26;1;1;1;110;52;4081;
2015-02-09 09:37:15.893454;24;1;1;1;110;52;4081;
2015-02-09 09:37:15.909820;1;26;23;1;110;52;4081;
2015-02-09 09:37:15.926487;1;26;23;1;110;52;4081;
2015-02-09 09:37:15.943163;1;1;1;1;110;52;4081;
2015-02-09 09:37:15.976476;23;1;23;1;123;52;4081;
2015-02-09 09:37:15.993156;23;1;23;1;123;52;4081;
2015-02-09 09:37:15.993420;24;1;23;1;123;52;4081;
2015-02-09 09:37:16.9830;24;1;1;1;123;52;4081;
2015-02-09 09:37:16.26514;24;1;1;1;123;52;4081;
2015-02-09 09:37:16.43146;19;1;1;1;99;53;4081;
2015-02-09 09:37:16.59819;26;1;1;1;99;53;4081;
2015-02-09 09:37:16.76497;26;1;1;1;99;53;4081;
2015-02-09 09:37:16.109804;28;1;1;1;99;53;4081;
2015-02-09 09:37:16.126467;28;1;1;1;99;53;4081;
2015-02-09 09:37:16.143417;27;1;23;1;120;53;4081;
2015-02-09 09:37:16.143672;28;1;1;1;120;53;4081;
2015-02-09 09:37:16.176514;28;1;1;1;120;53;4081;
2015-02-09 09:37:16.193148;1;1;1;1;120;53;4081;
2015-02-09 09:37:16.209820;26;1;23;1;108;53;4081;
2015-02-09 09:37:16.226479;26;1;23;1;108;53;4081;
2015-02-09 09:37:16.243142;26;1;23;1;108;53;4081;
2015-02-09 09:37:16.243391;1;1;1;1;108;53;4081;
2015-02-09 09:37:16.276475;1;1;1;1;108;53;4081;
2015-02-09 09:37:16.276712;26;1;1;1;123;53;4081;
2015-02-09 09:37:16.309805;26;1;23;1;123;53;4081;
2015-02-09 09:37:16.326475;26;1;23;1;123;53;4081;
2015-02-09 09:37:16.343126;24;1;1;1;123;53;4081;
2015-02-09 09:37:16.359812;17;1;1;1;74;53;4081;
2015-02-09 09:37:16.376497;17;1;1;1;74;53;4081;
2015-02-09 09:37:16.393144;27;1;23;1;74;53;4081;
2015-02-09 09:37:16.393411;1;1;1;1;74;53;4081;
2015-02-09 09:37:16.409802;1;1;1;1;74;53;4081;
2015-02-09 09:37:16.426472;1;1;1;1;99;54;4081;
2015-02-09 09:37:16.459789;1;1;1;1;99;54;4081;
2015-02-09 09:37:16.476455;1;1;1;1;99;54;4081;
2015-02-09 09:37:16.493126;18;1;1;1;99;54;4081;
2015-02-09 09:37:16.509787;18;1;1;1;99;54;4081;
2015-02-09 09:37:16.526455;19;1;1;1;123;53;4081;
2015-02-09 09:37:16.543149;25;30;1;1;123;53;4081;
2015-02-09 09:37:16.559828;25;30;1;1;123;53;4081;
2015-02-09 09:37:16.576469;24;1;23;1;123;53;4081;
2015-02-09 09:37:16.593113;24;30;23;1;120;53;4081;
2015-02-09 09:37:16.593334;24;30;23;1;120;53;4081;
2015-02-09 09:37:16.609807;27;30;1;1;120;53;4081;
2015-02-09 09:37:16.626471;27;30;1;1;120;53;4081;
2015-02-09 09:37:16.643265;27;30;1;1;120;53;4081;
2015-02-09 09:37:16.676447;25;1;1;1;122;54;4081;
2015-02-09 09:37:16.693110;27;1;1;1;122;54;4081;
2015-02-09 09:37:16.709778;27;1;1;1;122;54;4081;
2015-02-09 09:37:16.709994;27;1;1;1;122;54;4081;
2015-02-09 09:37:16.726625;26;1;23;1;69;53;4081;
2015-02-09 09:37:16.743155;26;1;23;1;69;53;4081;
2015-02-09 09:37:16.760024;24;1;23;1;69;53;4081;
2015-02-09 09:37:16.776453;25;1;1;1;69;53;4081;
2015-02-09 09:37:16.793170;25;1;1;1;69;53;4081;
2015-02-09 09:37:16.809801;19;26;1;1;99;53;4081;
2015-02-09 09:37:16.843138;19;26;1;1;99;53;4081;
2015-02-09 09:37:16.859813;25;1;23;1;99;53;4081;
2015-02-09 09:37:16.860098;22;1;1;1;99;53;4081;
2015-02-09 09:37:16.876514;22;1;1;1;99;53;4081;
2015-02-09 09:37:16.893124;26;1;1;1;82;53;4081;
2015-02-09 09:37:16.926438;26;1;23;1;82;53;4081;
2015-02-09 09:37:16.943100;26;1;23;1;82;53;4081;
2015-02-09 09:37:16.959770;1;1;1;1;82;53;4081;
2015-02-09 09:37:16.976431;1;1;1;1;122;54;4081;
2015-02-09 09:37:16.993094;1;1;1;1;122;54;4081;
2015-02-09 09:37:17.9763;1;1;1;1;122;54;4081;
2015-02-09 09:37:17.26428;20;17;1;1;122;54;4081;
2015-02-09 09:37:17.43092;20;17;1;1;122;54;4081;
2015-02-09 09:37:17.59768;25;1;1;1;75;53;4081;
2015-02-09 09:37:17.76423;25;1;1;1;75;53;4081;
2015-02-09 09:37:17.93091;25;1;1;1;75;53;4081;
2015-02-09 09:37:17.109755;25;1;23;1;75;53;4081;
2015-02-09 09:37:17.126422;1;1;1;1;114;53;4081;
2015-02-09 09:37:17.143089;1;1;1;1;114;53;4081;
2015-02-09 09:37:17.159754;1;1;1;1;114;53;4081;
2015-02-09 09:37:17.176418;29;1;1;1;114;53;4081;
2015-02-09 09:37:17.193085;29;1;1;1;114;53;4081;
2015-02-09 09:37:17.209753;29;1;1;1;123;52;4081;
2015-02-09 09:37:17.226416;26;1;1;1;123;52;4081;
2015-02-09 09:37:17.243083;26;1;1;1;123;52;4081;
2015-02-09 09:37:17.259754;19;1;1;1;123;52;4081;
2015-02-09 09:37:17.276415;19;1;1;1;123;52;4081;
2015-02-09 09:37:17.293082;26;1;1;1;124;52;4081;
2015-02-09 09:37:17.309762;26;1;1;1;124;52;4081;
2015-02-09 09:37:17.326415;26;1;1;1;124;52;4081;
2015-02-09 09:37:17.343084;29;1;1;1;124;52;4081;
2015-02-09 09:37:17.359749;30;1;1;1;114;53;4081;
2015-02-09 09:37:17.376414;30;1;1;1;114;53;4081;
2015-02-09 09:37:17.393092;28;1;1;1;114;53;4081;
2015-02-09 09:37:17.409745;26;1;1;1;114;53;4081;
2015-02-09 09:37:17.426422;26;1;1;1;114;53;4081;
2015-02-09 09:37:17.443087;26;1;1;1;119;53;4081;
2015-02-09 09:37:17.459745;1;1;1;1;119;53;4081;
2015-02-09 09:37:17.476418;1;1;1;1;119;53;4081;
2015-02-09 09:37:17.493073;1;1;1;1;119;53;4081;
2015-02-09 09:37:17.509740;1;1;1;1;122;52;4081;
2015-02-09 09:37:17.526405;1;1;1;1;122;52;4081;
2015-02-09 09:37:17.543068;19;1;1;1;122;52;4081;
2015-02-09 09:37:17.559736;19;1;1;1;122;52;4081;
2015-02-09 09:37:17.576400;19;1;1;1;122;52;4081;
2015-02-09 09:37:17.593066;26;1;1;1;96;51;4081;
2015-02-09 09:37:17.609733;1;1;1;1;96;51;4081;
2015-02-09 09:37:17.626400;1;1;1;1;96;51;4081;
2015-02-09 09:37:17.643191;1;1;1;1;96;51;4081;
2015-02-09 09:37:17.659733;1;1;1;1;96;51;4081;
2015-02-09 09:37:17.676398;24;1;1;1;106;51;4081;
2015-02-09 09:37:17.693064;29;30;1;1;106;51;4081;
2015-02-09 09:37:17.709730;29;30;1;1;106;51;4081;
2015-02-09 09:37:17.726397;29;1;1;1;106;51;4081;
2015-02-09 09:37:17.743060;28;1;1;1;68;52;4081;
2015-02-09 09:37:17.759728;28;1;1;1;68;52;4081;
2015-02-09 09:37:17.776394;28;1;1;1;68;52;4081;
2015-02-09 09:37:17.793059;30;1;23;1;68;52;4081;
2015-02-09 09:37:17.809726;30;1;23;1;68;52;4081;
2015-02-09 09:37:17.826398;28;1;1;1;84;54;4081;
2015-02-09 09:37:17.843056;27;1;1;1;84;54;4081;
2015-02-09 09:37:17.859728;27;1;1;1;84;54;4081;
2015-02-09 09:37:17.876391;27;1;1;1;84;54;4081;
2015-02-09 09:37:17.893060;26;1;1;1;124;52;4081;
2015-02-09 09:37:17.909728;26;1;1;1;124;52;4081;
2015-02-09 09:37:17.926391;26;1;1;1;124;52;4081;
2015-02-09 09:37:17.943054;27;1;1;1;124;52;4081;
2015-02-09 09:37:17.959719;27;1;1;1;124;52;4081;
2015-02-09 09:37:17.976386;1;1;1;1;122;52;4081;
2015-02-09 09:37:17.993051;1;1;1;1;122;52;4081;
2015-02-09 09:37:18.9717;1;1;1;1;122;52;4081;
2015-02-09 09:37:18.26391;1;1;1;1;122;52;4081;
2015-02-09 09:37:18.43048;1;1;1;1;122;52;4081;
2015-02-09 09:37:18.59717;1;1;1;1;92;52;4081;
2015-02-09 09:37:18.76384;22;1;1;1;92;52;4081;
2015-02-09 09:37:18.93048;22;1;1;1;92;52;4081;
2015-02-09 09:37:18.109714;28;1;1;1;92;52;4081;
2015-02-09 09:37:18.126383;27;1;1;1;113;52;4081;
2015-02-09 09:37:18.143044;27;1;1;1;113;52;4081;
2015-02-09 09:37:18.159712;28;1;1;1;113;52;4081;
2015-02-09 09:37:18.176377;30;1;1;1;113;52;4081;
2015-02-09 09:37:18.193044;30;1;1;1;113;52;4081;
2015-02-09 09:37:18.209710;30;1;1;1;106;52;4081;
2015-02-09 09:37:18.226376;28;1;23;1;106;52;4081;
2015-02-09 09:37:18.243041;28;1;23;1;106;52;4081;
2015-02-09 09:37:18.259710;28;1;1;1;106;52;4081;
2015-02-09 09:37:18.276374;28;1;1;1;114;53;4081;
2015-02-09 09:37:18.293039;28;1;1;1;114;53;4081;
2015-02-09 09:37:18.309707;27;1;23;1;114;53;4081;
2015-02-09 09:37:18.326374;27;1;1;1;114;53;4081;
2015-02-09 09:37:18.343038;27;1;1;1;114;53;4081;
2015-02-09 09:37:18.359705;29;1;1;1;117;53;4081;
2015-02-09 09:37:18.376371;29;26;1;1;117;53;4081;
2015-02-09 09:37:18.393035;29;26;1;1;117;53;4081;
2015-02-09 09:37:18.409704;19;1;1;1;117;53;4081;
2015-02-09 09:37:18.426368;19;1;1;1;117;53;4081;
2015-02-09 09:37:18.443033;27;1;1;1;90;53;4081;
2015-02-09 09:37:18.459703;29;1;23;1;90;53;4081;
2015-02-09 09:37:18.476365;29;1;23;1;90;53;4081;
2015-02-09 09:37:18.493031;30;1;1;1;90;53;4081;
2015-02-09 09:37:18.509704;1;1;23;1;115;53;4081;
2015-02-09 09:37:18.526369;1;1;23;1;115;53;4081;
2015-02-09 09:37:18.543031;21;1;23;1;115;53;4081;
2015-02-09 09:37:18.559696;15;1;1;1;115;53;4081;
2015-02-09 09:37:18.576361;15;1;1;1;115;53;4081;
2015-02-09 09:37:18.593029;1;1;23;1;69;51;4081;
2015-02-09 09:37:18.609695;1;1;1;1;69;51;4081;
2015-02-09 09:37:18.626363;1;1;1;1;69;51;4081;
2015-02-09 09:37:18.643152;1;1;1;1;69;51;4081;
2015-02-09 09:37:18.659693;24;1;1;1;109;53;4081;
2015-02-09 09:37:18.676358;24;1;1;1;109;53;4081;
2015-02-09 09:37:18.693023;1;1;1;1;109;53;4081;
2015-02-09 09:37:18.709690;1;1;23;1;109;53;4081;
2015-02-09 09:37:18.726356;1;1;23;1;109;53;4081;
2015-02-09 09:37:18.743022;1;1;1;1;122;54;4081;
2015-02-09 09:37:18.759688;1;1;1;1;122;54;4081;
2015-02-09 09:37:18.776353;1;1;1;1;122;54;4081;
2015-02-09 09:37:18.793021;24;25;1;1;122;54;4081;
2015-02-09 09:37:18.809687;24;25;1;1;122;54;4081;
2015-02-09 09:37:18.826351;1;1;1;1;122;54;4081;
2015-02-09 09:37:18.843019;1;1;1;1;122;54;4081;
2015-02-09 09:37:18.859685;1;1;1;1;122;54;4081;
2015-02-09 09:37:18.876351;1;1;1;1;122;54;4081;
2015-02-09 09:37:18.876554;1;25;1;1;122;54;4081;
2015-02-09 09:37:18.909682;1;25;1;1;122;54;4081;
2015-02-09 09:37:18.926346;1;1;1;1;122;54;4081;
2015-02-09 09:37:18.943011;1;1;1;21;122;54;4081;
2015-02-09 09:37:18.959679;1;1;1;21;122;54;4081;
2015-02-09 09:37:18.976345;1;1;1;30;118;54;4081;
2015-02-09 09:37:18.993010;1;1;1;1;118;54;4081;
2015-02-09 09:37:19.9678;1;1;1;1;118;54;4081;
2015-02-09 09:37:19.26348;1;1;1;1;118;54;4081;
2015-02-09 09:37:19.43008;1;23;1;1;109;54;4081;
2015-02-09 09:37:19.59675;1;23;1;1;109;54;4081;
2015-02-09 09:37:19.76342;1;1;23;1;109;54;4081;
2015-02-09 09:37:19.93008;1;1;1;1;109;54;4081;
2015-02-09 09:37:19.109672;1;1;1;1;109;54;4081;
2015-02-09 09:37:19.126339;1;1;23;1;120;54;4081;
2015-02-09 09:37:19.143004;1;1;1;1;120;54;4081;
2015-02-09 09:37:19.159674;1;1;1;1;120;54;4081;
2015-02-09 09:37:19.176342;1;1;1;1;120;54;4081;
2015-02-09 09:37:19.193004;1;1;1;1;120;54;4081;
2015-02-09 09:37:19.209671;1;1;1;1;107;55;4081;
2015-02-09 09:37:19.226340;1;1;1;1;107;55;4081;
2015-02-09 09:37:19.243004;1;1;1;1;107;55;4081;
2015-02-09 09:37:19.259670;1;1;1;1;107;55;4081;
2015-02-09 09:37:19.276337;1;1;1;1;103;54;4081;
2015-02-09 09:37:19.293000;1;1;1;1;103;54;4081;
2015-02-09 09:37:19.309667;1;1;1;1;103;54;4081;
2015-02-09 09:37:19.326334;1;1;1;1;103;54;4081;
2015-02-09 09:37:19.342998;1;1;1;1;103;54;4081;
2015-02-09 09:37:19.359675;1;1;1;1;91;54;4081;
2015-02-09 09:37:19.376333;1;1;1;1;91;54;4081;
2015-02-09 09:37:19.392999;1;1;1;1;91;54;4081;
2015-02-09 09:37:19.409676;1;1;1;1;91;54;4081;
2015-02-09 09:37:19.426328;1;1;23;1;122;54;4081;
2015-02-09 09:37:19.442996;1;1;23;1;122;54;4081;
2015-02-09 09:37:19.459661;1;24;23;1;122;54;4081;
2015-02-09 09:37:19.476325;1;1;1;1;122;54;4081;
2015-02-09 09:37:19.492992;1;1;1;1;122;54;4081;
2015-02-09 09:37:19.509661;1;1;23;1;87;54;4081;
2015-02-09 09:37:19.526323;1;30;23;1;87;54;4081;
2015-02-09 09:37:19.542991;1;30;23;1;87;54;4081;
2015-02-09 09:37:19.559656;1;1;1;1;87;54;4081;
2015-02-09 09:37:19.576324;1;1;1;1;99;54;4081;
2015-02-09 09:37:19.592987;1;1;1;1;99;54;4081;
2015-02-09 09:37:19.609655;1;1;1;1;99;54;4081;
2015-02-09 09:37:19.626322;1;1;1;1;99;54;4081;
2015-02-09 09:37:19.643107;1;1;1;1;99;54;4081;
2015-02-09 09:37:19.659654;1;30;1;1;123;54;4081;
2015-02-09 09:37:19.676320;1;30;1;1;123;54;4081;
2015-02-09 09:37:19.692984;1;1;1;1;123;54;4081;
2015-02-09 09:37:19.709656;24;30;1;1;123;54;4081;
2015-02-09 09:37:19.726317;24;30;1;1;123;54;4081;
2015-02-09 09:37:19.742981;1;1;1;1;80;54;4081;
2015-02-09 09:37:19.759653;1;1;1;1;80;54;4081;
2015-02-09 09:37:19.776315;1;1;1;1;80;54;4081;
2015-02-09 09:37:19.792986;1;1;1;1;80;54;4081;
2015-02-09 09:37:19.809645;24;30;1;1;105;54;4081;
2015-02-09 09:37:19.826314;24;30;1;1;105;54;4081;
2015-02-09 09:37:19.842976;1;30;1;1;105;54;4081;
2015-02-09 09:37:19.859645;1;1;1;1;105;54;4081;
2015-02-09 09:37:19.876312;1;1;1;1;105;54;4081;
2015-02-09 09:37:19.892977;1;29;1;1;111;53;4081;
2015-02-09 09:37:19.909642;1;1;1;1;111;53;4081;
2015-02-09 09:37:19.926314;1;1;1;1;111;53;4081;
2015-02-09 09:37:19.942977;1;1;1;1;111;53;4081;
2015-02-09 09:37:19.959642;1;1;1;1;119;54;4081;
2015-02-09 09:37:19.976308;1;1;1;1;119;54;4081;
2015-02-09 09:37:19.992971;1;1;23;1;119;54;4081;
2015-02-09 09:37:20.9642;1;1;1;1;119;54;4081;
2015-02-09 09:37:20.26305;1;1;1;1;119;54;4081;
2015-02-09 09:37:20.42971;1;1;1;1;109;54;4081;
2015-02-09 09:37:20.59637;1;1;1;1;109;54;4081;
2015-02-09 09:37:20.76303;1;1;1;1;109;54;4081;
2015-02-09 09:37:20.92972;1;25;23;1;109;54;4081;
2015-02-09 09:37:20.109634;1;25;23;1;109;54;4081;
2015-02-09 09:37:20.126303;1;1;1;1;73;54;4081;
2015-02-09 09:37:20.142968;1;1;1;1;73;54;4081;
2015-02-09 09:37:20.159633;1;1;1;1;73;54;4081;
2015-02-09 09:37:20.176303;1;1;1;1;73;54;4081;
2015-02-09 09:37:20.192963;1;1;1;1;86;54;4081;
2015-02-09 09:37:20.209633;1;1;1;1;86;54;4081;
2015-02-09 09:37:20.226297;1;26;1;1;86;54;4081;
2015-02-09 09:37:20.242963;1;1;1;1;86;54;4081;
2015-02-09 09:37:20.259628;1;1;1;1;86;54;4081;
2015-02-09 09:37:20.276295;24;1;1;1;87;54;4081;
2015-02-09 09:37:20.292960;1;1;1;1;87;54;4081;
2015-02-09 09:37:20.309627;1;1;1;1;87;54;4081;
